0446605484,"""Roses Are Red (Alex Cross Novels)""","""James Patterson""","""2001""","""Warner Vision""","""http://images.amazon.com/images/P/0446605484.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0446605484.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0446605484.01.LZZZZZZZ.jpg"""
0449006522,"""Manhattan Hunt Club""","""JOHN SAUL""","""2002""","""Ballantine Books""","""http://images.amazon.com/images/P/0449006522.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0449006522.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0449006522.01.LZZZZZZZ.jpg"""
0452282152,"""Girl with a Pearl Earring""","""Tracy Chevalier""","""2001""","""Plume Books""","""http://images.amazon.com/images/P/0452282152.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0452282152.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0452282152.01.LZZZZZZZ.jpg"""
0590629719,"""Clifford's Sports Day""","""Norman Bridwell""","""1996""","""Scholastic""","""http://images.amazon.com/images/P/0590629719.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0590629719.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0590629719.01.LZZZZZZZ.jpg"""
0743486226,"""Angels &amp"," Demons""","""Dan Brown""","""2003""","""Atria""","""http://images.amazon.com/images/P/0743486226.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0743486226.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0743486226.01.LZZZZZZZ.jpg"""
0375751513,"""The Picture of Dorian Gray (Modern Library (Paperback))""","""OSCAR WILDE""","""1998""","""Modern Library""","""http://images.amazon.com/images/P/0375751513.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0375751513.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0375751513.01.LZZZZZZZ.jpg"""
044023722X,"""A Painted House""","""John Grisham""","""2001""","""Dell Publishing Company""","""http://images.amazon.com/images/P/044023722X.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/044023722X.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg"""
0486282112,"""Frankenstein (Dover Thrift Editions)""","""Mary Wollstonecraft Shelley""","""1994""","""Dover Publications""","""http://images.amazon.com/images/P/0486282112.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0486282112.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0486282112.01.LZZZZZZZ.jpg"""
3596214629,"""Herr Der Fliegen (Fiction Poetry and Drama)""","""Golding""","""0""","""Fischer Taschenbuch Verlag GmbH""","""http://images.amazon.com/images/P/3596214629.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/3596214629.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/3596214629.01.LZZZZZZZ.jpg"""
0142001740,"""The Secret Life of Bees""","""Sue Monk Kidd""","""2003""","""Penguin Books""","""http://images.amazon.com/images/P/0142001740.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0142001740.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0142001740.01.LZZZZZZZ.jpg"""
0451527747,"""Alice's Adventures in Wonderland and Through the Looking Glass""","""Lewis Carroll""","""2000""","""Signet Classics""","""http://images.amazon.com/images/P/0451527747.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0451527747.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0451527747.01.LZZZZZZZ.jpg"""
0060173289,"""Divine Secrets of the Ya-Ya Sisterhood : A Novel""","""Rebecca Wells""","""1996""","""HarperCollins""","""http://images.amazon.com/images/P/0060173289.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0060173289.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0060173289.01.LZZZZZZZ.jpg"""
0316666343,"""The Lovely Bones: A Novel""","""Alice Sebold""","""2002""","""Little Brown""","""http://images.amazon.com/images/P/0316666343.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0316666343.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0316666343.01.LZZZZZZZ.jpg"""
8427007450,"""Desaparecido: LA Autentica Historia De LA Ejecucion De Charles Horman""","""Thomas Hauser""","""1982""","""Lectorum Pubns (J)""","""http://images.amazon.com/images/P/8427007450.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/8427007450.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/8427007450.01.LZZZZZZZ.jpg"""
0385503857,"""Oryx and Crake""","""Margaret Atwood""","""2003""","""Nan A. Talese""","""http://images.amazon.com/images/P/0385503857.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0385503857.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0385503857.01.LZZZZZZZ.jpg"""
0671021001,"""She's Come Undone (Oprah's Book Club)""","""Wally Lamb""","""1998""","""Pocket""","""http://images.amazon.com/images/P/0671021001.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0671021001.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0671021001.01.LZZZZZZZ.jpg"""
0743229878,"""Mount Vernon Love Story : A Novel of George and Martha Washington""","""Mary Higgins Clark""","""2002""","""Simon &amp"," Schuster""","""http://images.amazon.com/images/P/0743229878.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0743229878.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0743229878.01.LZZZZZZZ.jpg"""
0312195516,"""The Red Tent (Bestselling Backlist)""","""Anita Diamant""","""1998""","""Picador USA""","""http://images.amazon.com/images/P/0312195516.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0312195516.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0312195516.01.LZZZZZZZ.jpg"""
0380710218,"""Postmortem""","""Patricia Daniels Cornwell""","""1993""","""Harper Mass Market Paperbacks (Mm)""","""http://images.amazon.com/images/P/0380710218.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0380710218.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0380710218.01.LZZZZZZZ.jpg"""
0156027321,"""Life of Pi""","""Yann Martel""","""2003""","""Harvest Books""","""http://images.amazon.com/images/P/0156027321.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0156027321.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0156027321.01.LZZZZZZZ.jpg"""
0060913509,"""In Country RI""","""Bobbie Ann Mason""","""1986""","""Perennial""","""http://images.amazon.com/images/P/0060913509.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0060913509.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0060913509.01.LZZZZZZZ.jpg"""
055356451X,"""Night Sins""","""TAMI HOAG""","""1995""","""Bantam""","""http://images.amazon.com/images/P/055356451X.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/055356451X.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/055356451X.01.LZZZZZZZ.jpg"""
0812521129,"""Children of the Night""","""Mercedes Lackey""","""1990""","""Tor Books""","""http://images.amazon.com/images/P/0812521129.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0812521129.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0812521129.01.LZZZZZZZ.jpg"""
0061009059,"""One for the Money (Stephanie Plum Novels (Paperback))""","""Janet Evanovich""","""1995""","""HarperTorch""","""http://images.amazon.com/images/P/0061009059.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0061009059.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0061009059.01.LZZZZZZZ.jpg"""
0060930187,"""The Bell Jar : A Novel (Perennial Classics)""","""Sylvia Plath""","""2000""","""Perennial""","""http://images.amazon.com/images/P/0060930187.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0060930187.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0060930187.01.LZZZZZZZ.jpg"""
0446364193,"""Along Came a Spider (Alex Cross Novels)""","""James Patterson""","""1993""","""Warner Books""","""http://images.amazon.com/images/P/0446364193.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0446364193.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0446364193.01.LZZZZZZZ.jpg"""
0399144463,"""Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life""","""Spencer Johnson""","""1998""","""Putnam Pub Group (Paper)""","""http://images.amazon.com/images/P/0399144463.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0399144463.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0399144463.01.LZZZZZZZ.jpg"""
2253005274,"""Le Grand Meaulnes (Classiques De Poche)""","""Alain-Fournier""","""2000""","""Distribooks Inc""","""http://images.amazon.com/images/P/2253005274.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/2253005274.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/2253005274.01.LZZZZZZZ.jpg"""
0385504209,"""The Da Vinci Code""","""Dan Brown""","""2003""","""Doubleday""","""http://images.amazon.com/images/P/0385504209.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0385504209.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0385504209.01.LZZZZZZZ.jpg"""
0670892963,"""Bridget Jones : The Edge of Reason""","""Helen Fielding""","""2000""","""Viking Books""","""http://images.amazon.com/images/P/0670892963.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0670892963.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0670892963.01.LZZZZZZZ.jpg"""
0743206045,"""Daddy's Little Girl""","""Mary Higgins Clark""","""2002""","""Simon &amp"," Schuster""","""http://images.amazon.com/images/P/0743206045.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0743206045.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0743206045.01.LZZZZZZZ.jpg"""
0743406176,"""If Only It Were True""","""Marc Levy""","""2000""","""Atria""","""http://images.amazon.com/images/P/0743406176.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0743406176.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0743406176.01.LZZZZZZZ.jpg"""
039304016X,"""The Perfect Storm: A True Story of Men Against the Sea""","""Sebastian Junger""","""1997""","""Little Brown and Company""","""http://images.amazon.com/images/P/039304016X.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/039304016X.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/039304016X.01.LZZZZZZZ.jpg"""
0684864320,"""LAKE NEWS : A Novel""","""Barbara Delinsky""","""1999""","""Simon &amp"," Schuster""","""http://images.amazon.com/images/P/0684864320.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0684864320.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0684864320.01.LZZZZZZZ.jpg"""
0064407667,"""The Bad Beginning (A Series of Unfortunate Events Book 1)""","""Lemony Snicket""","""1999""","""HarperCollins""","""http://images.amazon.com/images/P/0064407667.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0064407667.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0064407667.01.LZZZZZZZ.jpg"""
2253063339,"""Les Fourmis""","""Bernard Werber""","""2002""","""LGF""","""http://images.amazon.com/images/P/2253063339.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/2253063339.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/2253063339.01.LZZZZZZZ.jpg"""
0316776963,"""Me Talk Pretty One Day""","""David Sedaris""","""2001""","""Back Bay Books""","""http://images.amazon.com/images/P/0316776963.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0316776963.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0316776963.01.LZZZZZZZ.jpg"""
1573229571,"""About a Boy (Movie Tie-In)""","""Nick Hornby""","""2002""","""Riverhead Books""","""http://images.amazon.com/images/P/1573229571.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/1573229571.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/1573229571.01.LZZZZZZZ.jpg"""
0345404777,"""No Safe Place""","""RICHARD NORTH PATTERSON""","""1999""","""Ballantine Books""","""http://images.amazon.com/images/P/0345404777.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0345404777.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0345404777.01.LZZZZZZZ.jpg"""
0553561618,"""Dark Paradise""","""TAMI HOAG""","""1994""","""Bantam""","""http://images.amazon.com/images/P/0553561618.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0553561618.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0553561618.01.LZZZZZZZ.jpg"""
044022165X,"""The Rainmaker""","""JOHN GRISHAM""","""1996""","""Dell""","""http://images.amazon.com/images/P/044022165X.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/044022165X.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/044022165X.01.LZZZZZZZ.jpg"""
0312282990,"""The Amazing Adventures of Kavalier &amp"," Clay""","""Michael Chabon""","""2001""","""Picador""","""http://images.amazon.com/images/P/0312282990.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0312282990.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0312282990.01.LZZZZZZZ.jpg"""
0449134482,"""Dances With Wolves""","""Michael Blake""","""1990""","""Fawcett Books""","""http://images.amazon.com/images/P/0449134482.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0449134482.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0449134482.01.LZZZZZZZ.jpg"""
0375821813,"""Hoot (Newbery Honor Book)""","""CARL HIAASEN""","""2002""","""Knopf Books for Young Readers""","""http://images.amazon.com/images/P/0375821813.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0375821813.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0375821813.01.LZZZZZZZ.jpg"""
0805062971,"""Fight Club""","""Chuck Palahniuk""","""1999""","""Owl Books""","""http://images.amazon.com/images/P/0805062971.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0805062971.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0805062971.01.LZZZZZZZ.jpg"""
0671510053,"""SHIPPING NEWS""","""Annie Proulx""","""1994""","""Scribner""","""http://images.amazon.com/images/P/0671510053.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0671510053.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0671510053.01.LZZZZZZZ.jpg"""
0553586122,"""Reap the Wind""","""Iris Johansen""","""2002""","""Bantam Books""","""http://images.amazon.com/images/P/0553586122.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0553586122.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0553586122.01.LZZZZZZZ.jpg"""
0345443284,"""While I Was Gone""","""Sue Miller""","""1999""","""Ballantine Books""","""http://images.amazon.com/images/P/0345443284.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0345443284.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0345443284.01.LZZZZZZZ.jpg"""
0553273604,"""Of Love and Shadows""","""Isabel Allende""","""1988""","""Bantam Books""","""http://images.amazon.com/images/P/0553273604.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0553273604.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0553273604.01.LZZZZZZZ.jpg"""
0671003755,"""She's Come Undone (Oprah's Book Club (Paperback))""","""Wally Lamb""","""1996""","""Washington Square Press""","""http://images.amazon.com/images/P/0671003755.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0671003755.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0671003755.01.LZZZZZZZ.jpg"""
0316777730,"""Naked""","""David Sedaris""","""1998""","""Back Bay Books""","""http://images.amazon.com/images/P/0316777730.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0316777730.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0316777730.01.LZZZZZZZ.jpg"""
0446604801,"""Jack &amp"," Jill (Alex Cross Novels)""","""James Patterson""","""1997""","""Warner Books""","""http://images.amazon.com/images/P/0446604801.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0446604801.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0446604801.01.LZZZZZZZ.jpg"""
0060964049,"""Tales of the City (Tales of the City Series V. 1)""","""Armistead Maupin""","""1989""","""Perennial""","""http://images.amazon.com/images/P/0060964049.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0060964049.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0060964049.01.LZZZZZZZ.jpg"""
0743457943,"""Trading Places""","""Fern Michaels""","""2003""","""Pocket Star""","""http://images.amazon.com/images/P/0743457943.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0743457943.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0743457943.01.LZZZZZZZ.jpg"""
0679457313,"""The God of Small Things""","""Arundhati Roy""","""1997""","""Random House Inc""","""http://images.amazon.com/images/P/0679457313.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0679457313.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0679457313.01.LZZZZZZZ.jpg"""
0553571656,"""The Beekeeper's Apprentice""","""LAURIE R. KING""","""1996""","""Bantam""","""http://images.amazon.com/images/P/0553571656.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0553571656.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0553571656.01.LZZZZZZZ.jpg"""
015644450X,"""In Love &amp"," Trouble: Stories of Black Women""","""Alice Walker""","""1974""","""Harvest Books""","""http://images.amazon.com/images/P/015644450X.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/015644450X.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/015644450X.01.LZZZZZZZ.jpg"""
3442435838,"""Die PrÃ?Â¼fung.""","""F. Paul Wilson""","""1996""","""Goldmann""","""http://images.amazon.com/images/P/3442435838.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/3442435838.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/3442435838.01.LZZZZZZZ.jpg"""
3453132262,"""Die Wolfsfrau. Die Kraft der weiblichen Urinstinkte.""","""Clarissa Pinkola Estes""","""1997""","""Heyne""","""http://images.amazon.com/images/P/3453132262.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/3453132262.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/3453132262.01.LZZZZZZZ.jpg"""
0385720920,"""Choke""","""CHUCK PALAHNIUK""","""2002""","""Anchor""","""http://images.amazon.com/images/P/0385720920.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0385720920.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0385720920.01.LZZZZZZZ.jpg"""
0030615321,"""Ask for May Settle for June (A Doonesbury book)""","""G. B. Trudeau""","""1982""","""Henry Holt &amp"," Co""","""http://images.amazon.com/images/P/0030615321.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0030615321.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0030615321.01.LZZZZZZZ.jpg"""
0836217632,"""The Curse of Madame C : A Far Side Collection""","""Gary Larson""","""1994""","""Andrews McMeel Publishing""","""http://images.amazon.com/images/P/0836217632.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0836217632.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0836217632.01.LZZZZZZZ.jpg"""
0826308791,"""The Education of Little Tree (A Zia Book)""","""Forrest Carter""","""1986""","""University of New Mexico Press""","""http://images.amazon.com/images/P/0826308791.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0826308791.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0826308791.01.LZZZZZZZ.jpg"""
0451202503,"""The Songcatcher: A Ballad Novel""","""Sharyn McCrumb""","""2002""","""Signet Book""","""http://images.amazon.com/images/P/0451202503.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0451202503.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0451202503.01.LZZZZZZZ.jpg"""
0671028375,"""Fatal Voyage""","""Kathy Reichs""","""2002""","""Pocket""","""http://images.amazon.com/images/P/0671028375.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0671028375.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0671028375.01.LZZZZZZZ.jpg"""
0060930535,"""The Poisonwood Bible: A Novel""","""Barbara Kingsolver""","""1999""","""Perennial""","""http://images.amazon.com/images/P/0060930535.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0060930535.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0060930535.01.LZZZZZZZ.jpg"""
0345361792,"""A Prayer for Owen Meany""","""John Irving""","""1990""","""Ballantine Books""","""http://images.amazon.com/images/P/0345361792.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0345361792.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0345361792.01.LZZZZZZZ.jpg"""
006092988X,"""A Tree Grows in Brooklyn""","""Betty Smith""","""1998""","""Perennial""","""http://images.amazon.com/images/P/006092988X.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/006092988X.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/006092988X.01.LZZZZZZZ.jpg"""
1400034779,"""The No. 1 Ladies' Detective Agency (Today Show Book Club #8)""","""Alexander McCall Smith""","""2003""","""Anchor""","""http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg"""
080410753X,"""The Kitchen God's Wife""","""Amy Tan""","""1992""","""Ivy Books""","""http://images.amazon.com/images/P/080410753X.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/080410753X.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/080410753X.01.LZZZZZZZ.jpg"""
0618045996,"""Riding the Bus with My Sister: A True Life Journey""","""Rachel Simon""","""2002""","""Houghton Mifflin Company""","""http://images.amazon.com/images/P/0618045996.01.THUMBZZZ.jpg""","""http://images.amazon.com/images/P/0618045996.01.MZZZZZZZ.jpg""","""http://images.amazon.com/images/P/0618045996.01.LZZZZZZZ.jpg"""
